species_pair,ARG,CAZyme,Virulence
240_1-87_1,0,0,0
240_1-90_1,0,0,0
240_1-96_1,0,0,0
240_1-97_1,0,0,0
240_1-9_2,0,0,0
241_1-283_1,0,0,0
246_1-26_2,0,0,0
246_1-283_1,0,0,0
246_1-318_54,0,0,0
246_1-326_1,0,0,0
246_1-332_1,0,0,0
246_1-334_1,0,0,0
246_1-334_3,0,0,0
246_1-335_1,0,0,0
246_1-338_1,0,0,0
246_1-36_1,0,0,0
246_1-39_2,0,0,0
246_1-39_5,0,0,0
246_1-42_2,0,0,0
246_1-44_1,0,0,0
246_1-44_3,0,0,0
246_1-45_1,0,0,0
246_1-46_1,0,0,0
246_1-48_2,0,0,0
246_1-52_1,0,0,0
246_1-66_3,0,0,0
246_1-66_5,0,0,0
246_1-90_1,0,0,0
246_1-92_1,0,0,0
246_1-96_1,0,0,0
24_1-24_2,0,0,0
24_1-26_3,0,0,0
24_1-32_1,0,0,0
24_1-338_1,0,0,0
24_1-39_5,0,0,0
24_1-43_1,0,0,0
24_1-44_1,0,0,0
24_1-45_1,0,0,0
24_1-46_1,0,0,0
24_1-48_2,0,0,0
24_1-52_1,0,0,0
24_1-96_1,0,0,0
24_1-97_1,0,0,0
24_2-267_1,0,0,0
24_2-26_3,0,0,0
24_2-326_1,0,0,0
24_2-32_1,0,0,0
24_2-332_1,0,0,0
24_2-335_1,0,0,0
24_2-338_1,0,0,0
24_2-39_5,0,0,0
24_2-42_2,0,0,0
24_2-43_1,0,0,0
24_2-44_1,1,0,0
24_2-44_3,0,0,0
24_2-45_1,0,0,0
24_2-46_1,0,0,0
24_2-48_2,0,0,0
24_2-52_1,0,0,0
24_2-66_5,0,0,0
24_2-84_1,0,0,0
24_2-86_1,0,0,0
24_2-96_1,0,0,0
24_2-97_1,0,0,0
24_3-318_56,0,0,0
24_3-334_1,0,0,0
24_3-335_1,0,0,0
24_3-338_1,0,0,0
24_3-39_1,0,0,0
24_3-45_1,0,0,0
24_3-46_1,0,0,0
24_3-48_2,0,0,0
24_3-66_5,0,0,0
24_3-97_1,0,0,0
250_1-26_2,0,0,0
250_1-297_1,0,0,0
250_1-318_56,0,0,0
250_1-319_1,0,0,0
250_1-321_1,0,0,0
250_1-332_1,0,0,0
250_1-334_3,0,0,0
250_1-335_1,0,0,0
250_1-338_1,0,0,0
250_1-39_5,0,0,0
250_1-43_1,0,0,0
250_1-44_1,0,0,0
250_1-46_1,0,0,0
250_1-48_2,0,0,0
250_1-4_3,0,0,0
250_1-66_4,0,0,0
250_1-66_5,0,0,0
250_1-76_2,0,0,0
250_1-80_1,0,0,0
250_1-92_1,0,0,0
250_1-97_1,0,0,0
252_1-26_2,0,0,0
252_1-300_1,0,0,0
252_1-318_19,0,0,0
252_1-318_56,0,0,0
252_1-325_1,0,0,0
252_1-326_1,0,0,0
252_1-32_1,0,0,0
252_1-332_1,0,0,0
252_1-334_1,0,0,0
252_1-335_1,0,0,0
252_1-338_1,0,0,0
252_1-37_1,0,0,0
252_1-39_5,0,0,0
252_1-42_2,0,0,0
252_1-44_3,0,0,0
252_1-45_1,0,0,0
252_1-46_1,0,0,0
252_1-48_2,0,0,0
252_1-66_5,0,0,0
256_1-26_2,0,0,0
256_1-326_1,0,0,0
256_1-335_1,0,0,0
256_1-338_1,0,0,0
256_1-44_1,0,0,0
256_1-45_1,0,0,0
256_1-46_1,0,0,0
256_1-48_2,0,0,0
257_1-26_2,0,0,0
257_1-297_1,0,0,0
257_1-298_1,0,0,0
257_1-318_54,0,0,0
257_1-318_56,0,0,0
257_1-318_72,0,0,0
257_1-326_1,0,0,0
257_1-32_1,0,0,0
257_1-335_1,0,0,0
257_1-336_1,0,0,0
257_1-338_1,0,0,0
257_1-33_1,0,0,0
257_1-38_1,0,0,0
257_1-39_5,0,0,0
257_1-42_2,0,0,0
257_1-45_1,0,0,0
257_1-48_2,0,0,0
257_1-50_1,0,0,0
257_1-66_5,0,0,0
257_1-97_1,0,0,0
258_1-26_2,0,0,0
258_1-283_1,0,0,0
258_1-318_56,0,0,0
258_1-335_1,0,0,0
258_1-37_1,0,0,0
258_1-39_5,0,0,0
258_1-45_1,0,0,0
258_1-46_1,0,0,0
258_1-48_2,0,0,0
258_1-50_1,0,0,0
258_1-76_2,0,0,0
25_1-318_39,0,0,0
25_1-318_56,0,0,0
25_1-318_8,0,0,0
25_1-330_1,0,0,0
25_1-338_1,0,0,0
25_1-42_1,0,0,0
25_1-43_1,0,0,0
25_1-48_2,0,0,0
262_1-26_2,0,0,0
262_1-301_1,0,0,0
262_1-318_38,0,0,0
262_1-333_1,0,0,0
262_1-337_1,0,0,0
262_1-338_1,0,0,0
262_1-39_5,0,0,0
262_1-42_2,0,0,0
262_1-44_3,0,0,0
262_1-45_1,0,0,0
262_1-48_2,0,0,0
262_1-66_5,0,0,0
262_1-90_1,0,0,0
263_1-265_1,0,0,0
263_1-26_2,0,0,0
263_1-318_54,0,0,0
263_1-318_56,0,0,0
263_1-326_1,0,0,0
263_1-334_3,0,0,0
263_1-335_1,0,0,0
263_1-338_1,0,0,0
263_1-39_5,0,0,0
263_1-43_1,0,0,0
263_1-45_1,0,0,0
263_1-46_1,0,0,0
263_1-48_2,0,0,0
263_1-66_5,0,0,0
264_1-318_19,0,0,0
264_1-318_38,0,0,0
264_1-318_56,0,0,0
264_1-32_1,0,0,0
264_1-335_1,0,0,0
264_1-338_1,0,0,0
264_1-66_5,0,0,0
264_1-92_1,0,0,0
265_1-26_2,0,0,0
265_1-29_1,0,0,0
265_1-318_15,0,0,0
265_1-318_54,0,0,0
265_1-318_56,0,0,0
265_1-321_1,0,0,0
265_1-326_1,0,0,0
265_1-32_1,0,0,0
265_1-335_1,0,0,0
265_1-338_1,0,0,0
265_1-39_5,0,0,0
265_1-42_2,0,0,0
265_1-43_1,0,0,0
265_1-45_1,0,0,0
265_1-46_1,0,0,0
265_1-48_2,0,0,0
265_1-66_3,0,0,0
265_1-66_5,0,0,0
266_1-26_2,0,0,0
266_1-326_1,0,0,0
266_1-335_1,0,0,0
266_1-338_1,0,0,0
266_1-44_3,0,0,0
266_1-46_1,0,0,0
266_1-48_2,0,0,0
266_1-66_5,0,0,0
267_1-268_1,0,0,0
267_1-26_2,0,0,0
267_1-282_1,0,0,0
267_1-297_1,0,0,0
267_1-318_38,0,0,0
267_1-318_39,0,0,0
267_1-318_56,0,0,0
267_1-324_1,0,0,0
267_1-326_1,0,0,0
267_1-32_1,0,0,0
267_1-334_1,0,0,0
267_1-334_3,0,0,0
267_1-335_1,0,0,0
267_1-338_1,0,0,0
267_1-42_2,0,0,0
267_1-43_1,0,0,0
267_1-44_1,0,0,0
267_1-45_1,0,0,0
267_1-46_1,0,0,0
267_1-48_2,0,0,0
267_1-66_5,0,0,0
267_1-76_2,0,0,0
267_1-80_1,0,0,0
267_1-84_1,0,0,0
267_1-86_1,0,0,0
267_1-96_1,0,0,0
267_1-97_1,0,0,0
268_1-26_2,0,0,0
268_1-282_1,0,0,0
268_1-283_1,0,0,0
268_1-297_1,0,0,0
268_1-318_39,0,0,0
268_1-326_1,0,0,0
268_1-32_1,0,0,0
268_1-334_1,0,0,0
268_1-334_3,0,0,0
268_1-335_1,0,0,0
268_1-336_1,0,0,0
268_1-338_1,0,0,0
268_1-39_5,0,0,0
268_1-40_1,0,0,0
268_1-42_2,0,0,0
268_1-43_1,0,0,0
268_1-44_1,0,0,0
268_1-44_3,0,0,0
268_1-45_1,0,0,0
268_1-46_1,0,0,0
268_1-48_2,0,0,0
268_1-51_1,0,0,0
268_1-52_1,0,0,0
268_1-66_5,0,0,0
268_1-78_1,0,0,0
268_1-90_1,0,0,0
268_1-96_1,0,0,0
268_1-97_1,0,0,0
269_1-26_2,0,0,0
269_1-288_1,0,0,0
269_1-317_1,0,0,0
269_1-318_13,0,0,0
269_1-318_21,0,0,0
269_1-318_52,0,0,0
269_1-318_56,0,0,0
269_1-326_1,0,0,0
269_1-330_1,0,0,0
269_1-334_1,0,0,0
269_1-334_3,0,0,0
269_1-335_1,0,0,0
269_1-338_1,0,0,0
269_1-34_1,0,0,0
269_1-36_1,0,0,0
269_1-39_1,0,0,0
269_1-42_2,0,0,0
269_1-43_1,0,0,0
269_1-44_1,0,0,0
269_1-44_3,0,0,0
269_1-45_1,0,0,0
269_1-46_1,0,0,0
269_1-48_2,0,0,0
269_1-52_1,0,0,0
269_1-66_3,0,0,0
269_1-66_4,0,0,0
269_1-66_5,0,0,0
269_1-96_1,0,0,0
269_1-97_1,0,0,0
26_1-297_1,0,0,0
26_1-318_18,0,0,0
26_1-338_1,0,0,0
26_1-42_2,1,0,0
26_1-45_1,1,0,0
26_1-46_1,1,0,0
26_1-48_2,1,0,0
26_1-96_1,0,0,0
26_2-26_3,0,0,0
26_2-273_1,0,0,0
26_2-276_1,0,0,0
26_2-282_1,0,0,0
26_2-283_1,0,0,0
26_2-286_1,0,0,0
26_2-288_1,0,0,0
26_2-28_1,0,0,0
26_2-290_1,0,0,0
26_2-294_1,0,0,0
26_2-294_2,0,0,0
26_2-297_1,0,0,0
26_2-298_1,0,0,0
26_2-29_1,0,0,0
26_2-300_1,0,0,0
26_2-308_1,0,0,0
26_2-309_1,0,0,0
26_2-30_1,0,0,0
26_2-317_1,0,0,0
26_2-318_13,0,0,0
26_2-318_16,0,0,0
26_2-318_17,0,0,0
26_2-318_19,0,0,0
26_2-318_2,0,0,0
26_2-318_20,0,0,0
26_2-318_21,0,0,0
26_2-318_22,0,0,0
26_2-318_24,0,0,0
26_2-318_29,0,0,0
26_2-318_3,0,0,0
26_2-318_30,0,0,0
26_2-318_33,0,0,0
26_2-318_38,0,0,0
26_2-318_39,0,0,0
26_2-318_4,0,0,0
26_2-318_40,0,0,0
26_2-318_42,0,0,0
26_2-318_43,0,0,0
26_2-318_5,0,0,0
26_2-318_51,0,0,0
26_2-318_54,0,0,0
26_2-318_56,0,0,0
26_2-318_58,0,0,0
26_2-318_61,0,0,0
26_2-318_62,0,0,0
26_2-318_65,0,0,0
26_2-318_67,0,0,0
26_2-318_69,0,0,0
26_2-318_7,0,0,0
26_2-318_72,0,0,0
26_2-318_75,0,0,0
26_2-318_76,0,0,0
26_2-318_77,0,0,0
26_2-318_79,0,0,0
26_2-318_8,0,0,0
26_2-318_81,0,0,0
26_2-319_1,0,0,0
26_2-31_2,1,0,0
26_2-321_1,0,0,0
26_2-324_1,0,0,0
26_2-325_1,0,0,0
26_2-326_1,0,0,0
26_2-32_1,0,1,1
26_2-330_1,0,0,0
26_2-331_1,0,0,0
26_2-332_1,0,0,0
26_2-333_1,0,0,0
26_2-334_1,0,0,0
26_2-334_2,0,0,0
26_2-334_3,0,0,0
26_2-335_1,0,0,0
26_2-336_1,0,0,0
26_2-338_1,0,0,0
26_2-33_1,0,0,0
26_2-34_1,1,0,0
26_2-36_1,0,0,0
26_2-37_1,1,0,1
26_2-38_1,0,0,0
26_2-39_1,0,0,0
26_2-39_2,0,1,0
26_2-39_3,0,0,0
26_2-39_4,0,0,0
26_2-39_5,1,0,0
26_2-40_1,0,0,0
26_2-41_1,0,0,0
26_2-42_1,0,0,0
26_2-42_2,1,1,1
26_2-43_1,1,0,1
26_2-44_1,1,1,1
26_2-44_3,1,1,1
26_2-44_4,1,1,1
26_2-44_5,0,1,0
26_2-45_1,1,1,1
26_2-46_1,1,1,1
26_2-47_2,0,0,0
26_2-48_2,1,1,1
26_2-4_1,0,0,0
26_2-4_2,0,0,0
26_2-4_3,0,0,0
26_2-50_1,1,1,0
26_2-51_1,0,1,0
26_2-52_1,1,1,1
26_2-55_1,0,0,0
26_2-57_1,0,0,0
26_2-66_2,0,0,0
26_2-66_3,0,0,0
26_2-66_4,0,0,0
26_2-66_5,0,0,0
26_2-67_1,0,0,0
26_2-69_1,0,0,0
26_2-69_2,0,0,0
26_2-69_3,0,0,0
26_2-70_1,0,0,0
26_2-71_1,0,0,0
26_2-72_1,0,0,0
26_2-74_1,0,0,0
26_2-76_2,0,0,0
26_2-76_3,0,0,0
26_2-77_1,0,0,0
26_2-78_2,0,0,0
26_2-78_3,0,0,0
26_2-84_1,0,0,0
26_2-87_1,0,0,0
26_2-90_1,0,0,0
26_2-91_1,0,0,0
26_2-92_1,0,0,0
26_2-93_1,0,0,0
26_2-94_1,0,0,0
26_2-96_1,0,0,0
26_2-97_1,0,0,0
26_2-98_1,0,0,0
26_2-99_2,0,0,0
26_2-9_2,1,0,0
26_3-297_1,0,0,0
26_3-309_1,0,0,0
26_3-318_13,0,0,0
26_3-318_29,0,0,0
26_3-318_32,0,0,0
26_3-318_54,0,0,0
26_3-318_56,0,0,0
26_3-318_57,0,0,0
26_3-318_8,0,0,0
26_3-321_1,0,0,0
26_3-325_1,0,0,0
26_3-326_1,0,0,0
26_3-32_1,1,0,0
26_3-332_1,0,0,0
26_3-333_1,0,0,0
26_3-334_1,0,0,0
26_3-334_3,0,0,0
26_3-335_1,0,0,0
26_3-336_1,0,0,0
26_3-337_1,0,0,0
26_3-338_1,0,0,0
26_3-36_1,0,0,0
26_3-37_1,0,0,0
26_3-39_2,0,0,0
26_3-39_5,0,0,0
26_3-41_1,0,0,0
26_3-42_1,0,0,0
26_3-42_2,0,0,0
26_3-43_1,0,0,0
26_3-44_1,0,0,0
26_3-44_3,0,0,0
26_3-44_5,0,0,0
26_3-45_1,0,1,0
26_3-46_1,0,0,0
26_3-47_2,0,0,0
26_3-48_2,1,1,0
26_3-4_3,0,0,0
26_3-50_1,0,0,0
26_3-51_1,0,0,0
26_3-52_1,0,0,0
26_3-66_5,0,0,0
26_3-76_2,0,0,0
26_3-76_3,0,0,0
26_3-87_1,0,0,0
26_3-90_1,0,0,0
26_3-96_1,0,0,0
26_3-97_1,0,0,0
273_1-318_54,0,0,0
273_1-334_1,0,0,0
273_1-335_1,0,0,0
273_1-338_1,0,0,0
273_1-44_1,0,0,0
273_1-44_4,0,0,0
273_1-45_1,0,0,0
273_1-46_1,0,0,0
273_1-66_5,0,0,0
273_1-96_1,0,0,0
276_1-318_56,0,0,0
276_1-32_1,0,0,0
276_1-332_1,0,0,0
276_1-334_1,0,0,0
276_1-335_1,0,0,0
276_1-338_1,0,0,0
276_1-37_1,0,0,0
276_1-42_2,0,0,0
276_1-44_3,0,0,0
276_1-45_1,0,0,0
276_1-46_1,0,0,0
276_1-48_2,0,0,0
276_1-66_5,0,0,0
282_1-297_1,0,0,0
282_1-318_39,0,0,0
282_1-326_1,0,0,0
282_1-32_1,0,0,0
282_1-334_1,0,0,0
282_1-335_1,0,0,0
282_1-337_1,0,0,0
282_1-338_1,0,0,0
282_1-37_1,0,0,0
282_1-41_1,0,0,0
282_1-43_1,0,0,0
282_1-44_1,0,0,0
282_1-46_1,0,0,0
282_1-48_2,0,0,0
282_1-52_1,0,0,0
282_1-66_3,0,0,0
282_1-66_5,0,0,0
282_1-96_1,0,0,0
282_1-97_1,0,0,0
283_1-286_1,0,0,0
283_1-294_2,0,0,0
283_1-297_1,0,0,0
283_1-312_1,0,0,0
283_1-318_21,0,0,0
283_1-318_38,0,0,0
283_1-318_42,0,0,0
283_1-318_56,0,0,0
283_1-318_62,0,0,0
283_1-318_73,0,0,0
283_1-31_1,0,0,0
283_1-326_1,0,0,0
283_1-32_1,0,0,0
283_1-330_1,0,0,0
283_1-332_1,0,0,0
283_1-333_1,0,0,0
283_1-334_1,0,0,0
283_1-334_3,0,0,0
283_1-335_1,0,1,1
283_1-336_1,0,0,0
283_1-338_1,0,0,0
283_1-34_1,0,0,0
283_1-36_1,0,0,0
283_1-37_1,0,0,0
283_1-39_2,0,0,0
283_1-39_5,0,0,0
283_1-40_1,0,0,0
283_1-42_2,0,0,0
283_1-43_1,0,0,0
283_1-44_1,0,0,0
283_1-44_3,0,0,0
283_1-44_4,0,0,0
283_1-45_1,0,0,0
283_1-46_1,0,0,0
283_1-47_2,0,0,0
283_1-48_2,0,0,0
283_1-50_1,0,0,0
283_1-51_1,0,0,0
283_1-52_1,0,0,0
283_1-66_3,0,0,0
283_1-66_5,0,0,0
283_1-67_2,0,0,0
283_1-69_1,0,0,0
283_1-69_3,0,0,0
283_1-70_1,0,0,0
283_1-72_1,0,0,0
283_1-75_1,0,0,0
283_1-76_2,0,0,0
283_1-76_3,0,0,0
283_1-77_2,0,0,0
283_1-78_2,0,0,0
283_1-87_1,0,0,0
283_1-90_1,0,0,0
283_1-91_1,0,0,0
283_1-92_1,0,0,0
283_1-96_1,0,0,0
283_1-97_1,0,0,0
286_1-318_38,0,0,0
286_1-318_56,0,0,0
286_1-32_1,0,0,0
286_1-334_3,0,0,0
286_1-335_1,0,0,0
286_1-336_1,0,0,0
286_1-338_1,0,0,0
286_1-39_5,0,0,0
286_1-42_2,0,0,0
286_1-43_1,0,0,0
286_1-44_3,0,0,0
286_1-45_1,0,0,0
286_1-46_1,0,0,0
286_1-48_2,0,0,0
286_1-50_1,0,0,0
286_1-52_1,0,0,0
286_1-66_5,0,0,0
286_1-70_1,0,0,0
286_1-87_1,0,0,0
286_1-90_1,0,0,0
286_1-91_1,0,0,0
287_1-32_1,0,0,0
287_1-334_1,0,0,0
287_1-334_3,0,0,0
287_1-335_1,0,0,0
287_1-338_1,0,0,0
287_1-44_1,0,0,0
287_1-45_1,0,0,0
287_1-46_1,0,0,0
287_1-66_5,0,0,0
288_1-318_13,0,0,0
288_1-330_1,0,0,0
288_1-335_1,0,0,0
288_1-338_1,0,0,0
288_1-36_1,0,0,0
288_1-42_2,0,0,0
288_1-43_1,0,0,0
288_1-44_1,0,0,0
288_1-44_3,0,0,0
288_1-45_1,0,0,0
288_1-46_1,0,0,0
288_1-48_2,0,0,0
288_1-96_1,0,0,0
288_1-97_1,0,0,0
28_1-32_1,0,0,0
28_1-335_1,0,0,0
28_1-338_1,0,0,0
28_1-42_1,0,0,0
28_1-43_1,0,0,0
28_1-44_1,0,0,0
28_1-44_3,0,0,0
28_1-45_1,0,0,0
28_1-48_2,0,0,0
28_1-50_1,0,0,0
28_1-66_5,0,0,0
28_1-76_2,0,0,0
290_1-318_56,0,0,0
290_1-333_1,0,0,0
290_1-335_1,0,0,0
290_1-336_1,0,0,0
290_1-338_1,0,0,0
290_1-39_2,0,0,0
290_1-42_2,0,0,0
290_1-43_1,0,0,0
290_1-44_1,0,0,0
290_1-44_3,0,0,0
290_1-45_1,0,0,0
290_1-46_1,0,0,0
290_1-48_2,0,0,0
290_1-55_1,0,0,0
290_1-66_5,0,0,0
290_1-69_1,0,0,0
290_1-72_1,0,0,0
290_1-90_1,0,0,0
290_1-92_1,0,0,0
290_1-96_1,0,0,0
290_1-97_1,0,0,0
292_2-298_1,0,0,0
292_2-301_1,0,0,0
292_2-326_1,0,0,0
292_2-32_1,0,0,0
292_2-334_3,0,0,0
292_2-338_1,0,0,0
292_2-43_1,0,0,0
292_2-44_1,0,0,0
292_2-45_1,0,0,0
292_2-46_1,0,0,0
292_2-48_2,0,0,0
292_2-52_1,0,0,0
292_2-66_5,0,0,0
294_1-314_1,0,0,0
294_1-318_58,0,0,0
294_1-335_1,0,0,0
294_1-336_1,0,0,0
294_1-338_1,0,0,0
294_1-42_2,0,0,0
294_1-43_1,0,0,0
294_1-44_3,0,0,0
294_1-46_1,0,0,0
294_1-48_2,0,0,0
294_1-50_1,0,0,0
294_1-51_1,0,0,0
294_1-66_5,0,0,0
294_2-297_1,0,0,0
294_2-312_1,0,0,0
294_2-317_1,0,0,0
294_2-318_10,0,0,0
294_2-318_21,0,0,0
294_2-318_38,0,0,0
294_2-318_40,0,0,0
294_2-318_50,0,0,0
294_2-318_54,0,0,0
294_2-318_56,0,0,0
294_2-318_8,0,0,0
294_2-332_1,0,0,0
294_2-333_1,0,0,0
294_2-334_1,0,0,0
294_2-334_2,0,0,0
294_2-334_3,0,0,0
294_2-335_1,0,0,0
294_2-338_1,0,0,0
294_2-40_1,0,0,0
294_2-42_1,0,0,0
294_2-42_2,0,0,0
294_2-43_1,0,0,0
294_2-44_1,0,0,0
294_2-44_3,0,0,0
294_2-45_1,0,0,0
294_2-46_1,0,0,0
294_2-48_2,0,0,0
294_2-4_2,0,0,0
294_2-50_1,0,0,0
294_2-51_1,0,0,0
294_2-66_5,0,0,0
294_2-90_1,0,0,0
294_2-96_1,0,0,0
294_2-97_1,0,0,0
295_0-318_56,0,0,0
295_0-326_1,0,0,0
295_0-335_1,0,0,0
295_0-338_1,0,0,0
295_0-42_2,0,0,0
295_0-44_4,0,0,0
295_0-46_1,0,0,0
295_0-48_2,0,0,0
295_0-52_1,0,0,0
295_0-66_5,0,0,0
295_0-96_1,0,0,0
297_1-318_10,0,0,0
297_1-318_18,0,0,0
297_1-318_21,0,0,0
297_1-318_24,0,0,0
297_1-318_38,0,0,0
297_1-318_39,0,0,0
297_1-318_54,0,0,0
297_1-318_56,0,0,0
297_1-318_62,0,0,0
297_1-318_74,0,0,0
297_1-318_8,0,0,0
297_1-319_1,0,0,0
297_1-321_1,0,0,0
297_1-325_1,0,0,0
297_1-326_1,0,0,0
297_1-32_1,0,0,0
297_1-330_1,0,0,0
297_1-333_1,0,0,0
297_1-334_1,0,0,0
297_1-334_3,0,0,0
297_1-335_1,0,0,0
297_1-336_1,0,0,0
297_1-337_1,0,0,0
297_1-338_1,0,0,0
297_1-37_1,0,0,0
297_1-39_2,0,0,0
297_1-39_4,0,0,0
297_1-39_5,0,0,0
297_1-42_2,0,0,0
297_1-43_1,0,0,0
297_1-44_1,0,0,0
297_1-44_3,0,0,0
297_1-45_1,0,0,0
297_1-46_1,0,0,0
297_1-47_2,0,0,0
297_1-48_2,0,0,0
297_1-4_3,0,0,0
297_1-50_1,0,0,0
297_1-51_1,0,0,0
297_1-52_1,0,0,0
297_1-55_1,0,0,0
297_1-66_5,0,0,0
297_1-76_3,0,0,0
297_1-92_1,0,0,0
297_1-96_1,0,0,0
297_1-97_1,0,0,0
297_1-9_1,0,0,0
297_1-9_2,0,0,0
298_1-300_1,0,0,0
298_1-301_1,0,0,0
298_1-318_49,0,0,0
298_1-318_54,0,0,0
298_1-318_56,0,0,0
298_1-318_81,0,0,0
298_1-326_1,0,0,0
298_1-32_1,0,0,0
298_1-334_3,0,0,0
298_1-335_1,0,0,0
298_1-338_1,0,0,0
298_1-33_1,0,0,0
298_1-36_1,0,0,0
298_1-37_1,0,0,0
298_1-38_1,0,0,0
298_1-39_2,0,0,0
298_1-39_5,0,0,0
298_1-42_2,0,0,0
298_1-43_1,0,0,0
298_1-44_1,0,0,0
298_1-44_3,0,0,0
298_1-44_5,0,0,0
298_1-45_1,0,0,0
298_1-46_1,0,0,0
298_1-48_2,0,0,0
298_1-4_2,0,0,0
298_1-52_1,0,0,0
298_1-66_5,0,0,0
298_1-90_1,0,0,0
298_1-97_1,0,0,0
298_1-9_2,0,0,0
29_1-321_1,0,0,0
29_1-326_1,0,0,0
29_1-32_1,0,0,0
29_1-330_1,0,0,0
29_1-335_1,0,0,0
29_1-338_1,0,0,0
29_1-39_2,0,0,0
29_1-39_5,0,0,0
29_1-42_2,0,0,0
29_1-43_1,0,0,0
29_1-44_1,0,0,0
29_1-45_1,0,0,0
29_1-46_1,0,0,0
29_1-48_2,0,0,0
29_1-66_5,0,0,0
300_1-318_19,0,0,0
300_1-318_24,0,0,0
300_1-318_81,0,0,0
300_1-326_1,0,0,0
300_1-334_1,0,0,0
300_1-335_1,0,0,0
300_1-338_1,0,0,0
300_1-36_1,0,0,0
300_1-44_3,0,0,0
300_1-45_1,0,0,0
300_1-46_1,0,0,0
300_1-48_2,0,0,0
300_1-51_1,0,0,0
300_1-66_5,0,0,0
300_1-90_1,0,0,0
300_1-97_1,0,0,0
301_1-318_38,0,0,0
301_1-326_1,0,0,0
301_1-32_1,0,0,0
301_1-337_1,0,0,0
301_1-338_1,0,0,0
301_1-39_5,0,0,0
301_1-43_1,0,0,0
301_1-45_1,0,0,0
301_1-46_1,0,0,0
301_1-48_2,0,0,0
301_1-52_1,0,0,0
301_1-66_5,0,0,0
308_1-318_35,0,0,0
308_1-318_56,0,0,0
308_1-320_1,0,0,0
308_1-32_1,0,0,0
308_1-330_1,0,0,0
308_1-334_1,0,0,0
308_1-335_1,0,0,0
308_1-336_1,0,0,0
308_1-338_1,0,0,0
308_1-37_1,0,0,0
308_1-39_5,0,0,0
308_1-40_1,0,0,0
308_1-42_1,0,0,0
308_1-42_2,0,0,0
308_1-43_1,0,0,0
308_1-44_1,0,0,0
308_1-44_3,0,0,0
308_1-45_1,0,0,0
308_1-46_1,0,0,0
308_1-47_2,0,0,0
308_1-48_1,0,0,0
308_1-48_2,0,0,0
308_1-52_1,0,0,0
308_1-66_4,0,0,0
308_1-66_5,0,0,0
308_1-96_1,0,0,0
308_1-97_1,0,0,0
309_1-32_1,0,0,0
309_1-334_3,0,0,0
309_1-335_1,0,0,0
309_1-338_1,0,0,0
309_1-42_2,0,0,0
309_1-43_1,0,0,0
309_1-44_1,0,0,0
309_1-44_3,1,0,0
309_1-45_1,1,0,0
309_1-46_1,1,0,0
309_1-48_2,1,0,0
309_1-4_1,0,0,0
309_1-4_3,0,0,0
309_1-62_1,0,0,0
309_1-66_5,0,0,0
309_1-8_1,0,0,0
30_1-335_1,0,0,0
30_1-336_1,0,0,0
30_1-338_1,0,0,0
30_1-39_2,0,0,0
30_1-43_1,0,0,0
30_1-44_3,0,0,0
30_1-45_1,0,0,0
30_1-46_1,0,0,0
30_1-66_5,0,0,0
30_1-67_2,0,0,0
30_1-96_1,0,0,0
312_1-318_38,0,0,0
312_1-335_1,0,0,0
312_1-338_1,0,0,0
312_1-39_5,0,0,0
312_1-45_1,0,0,0
312_1-46_1,0,0,0
312_1-48_2,0,0,0
312_1-66_5,0,0,0
312_1-90_1,0,0,0
314_1-318_56,0,0,0
314_1-335_1,0,0,0
314_1-338_1,0,0,0
314_1-42_2,0,0,0
314_1-44_3,0,0,0
314_1-45_1,0,0,0
314_1-46_1,0,0,0
314_1-48_2,0,0,0
314_1-51_1,0,0,0
314_1-66_5,0,0,0
314_1-92_1,0,0,0
314_1-96_1,0,0,0
314_1-9_2,0,0,0
317_1-318_21,0,0,0
317_1-318_39,0,0,0
317_1-318_51,0,0,0
317_1-318_56,0,0,0
317_1-318_67,0,0,0
317_1-318_8,0,0,0
317_1-31_2,0,0,0
317_1-330_1,0,0,0
317_1-333_1,0,0,0
317_1-335_1,0,0,0
317_1-338_1,0,0,0
317_1-40_1,0,0,0
317_1-43_1,0,0,0
317_1-44_3,0,0,0
317_1-45_1,0,0,0
317_1-46_1,0,0,0
317_1-48_2,0,0,0
317_1-51_1,0,0,0
317_1-52_1,0,0,0
317_1-66_5,0,0,0
317_1-90_1,0,0,0
317_1-92_1,0,0,0
317_1-96_1,0,0,0
318_1-334_1,0,0,0
318_1-335_1,0,0,0
318_1-338_1,0,0,0
318_1-66_5,0,0,0
318_10-318_21,0,0,0
318_10-318_54,0,0,0
318_10-335_1,0,0,0
318_10-338_1,0,0,0
318_10-66_5,0,0,0
318_11-318_21,0,0,0
318_11-32_1,0,0,0
318_11-334_1,0,0,0
318_11-334_3,0,0,0
318_11-335_1,0,0,0
318_11-338_1,0,0,0
318_11-48_2,0,0,0
318_11-50_1,0,0,0
318_13-318_16,0,0,0
318_13-318_19,0,0,0
318_13-318_32,0,0,0
318_13-318_40,0,0,0
318_13-318_42,0,0,0
318_13-326_1,0,0,0
318_13-32_1,0,0,0
318_13-330_1,0,0,0
318_13-334_3,0,0,0
318_13-335_1,0,0,0
318_13-338_1,0,0,0
318_13-36_1,0,0,0
318_13-37_1,0,0,0
318_13-39_5,0,0,0
318_13-42_2,0,0,0
318_13-43_1,0,0,0
318_13-44_1,0,0,0
318_13-44_3,0,0,0
318_13-45_1,0,0,0
